ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Blocksy Custom Data,Blocksy Variation Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _min_price_variation_id,Meta: _max_price_variation_id,Meta: _min_regular_price_variation_id,Meta: _max_regular_price_variation_id,Meta: _min_sale_price_variation_id,Meta: _max_sale_price_variation_id,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Meta: upper_feature,Meta: features,Meta: texhnical_specs,Meta: size_chart,Meta: sizing_guide,Meta: comparison_chart,Meta: mounting_guide,Meta: stackable_optimized_css,Meta: woolentor_views_count_product,Meta: ekit_post_views_count,Meta: rank_math_internal_links_processed,Meta: _max_variation_sale_price,Meta: _min_variation_sale_price,Meta: _max_variation_regular_price,Meta: _min_variation_regular_price,Meta: _max_variation_price,Meta: _min_variation_price,Meta: rank_math_title,Meta: rank_math_description,Meta: _wp_page_template,Meta: woolentor_total_stock_quantity,Meta: _saleflash_text,Meta: _ppcp_button_position,Meta: upc#,Meta: _upc#,Meta: upper_featureupper_feature,Meta: _upper_featureupper_feature,Meta: _features,Meta: _texhnical_specs,Meta: _size_chart,Meta: _sizing_guide,Meta: _comparison_chart,Meta: _mounting_guide,Meta: rank_math_seo_score,Meta: rank_math_primary_skate_brands,Meta: rank_math_primary_product_brand,Meta: rank_math_primary_product_cat,Meta: blocksy_post_meta_options,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta: rank_math_focus_keyword,Meta: _wp_old_date,Meta: _ct-woo-attributes-list,Meta: _woosea_exclude_product,Meta: _last_editor_used_jetpack,Meta: woobt_disable,Meta: woobt_discount,Meta: woobt_checked_all,Meta: woobt_separately,Meta: woobt_selection,Meta: woobt_custom_qty,Meta: woobt_sync_qty,Meta: woobt_limit_each_min_default,Meta: woobt_limit_each_min,Meta: woobt_limit_each_max,Meta: woobt_layout,Meta: woobt_position,Meta: woobt_atc_button,Meta: woobt_show_this_item,Meta: woobt_before_text,Meta: woobt_after_text,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Meta: _elementor_template_type,Meta: _elementor_version,Meta: _elementor_pro_version,Meta: _elementor_data,Meta: _oembed_1806495d9012c155ce0d38dba2c8f7e4,Meta: _oembed_time_1806495d9012c155ce0d38dba2c8f7e4,Meta: _oembed_2fdcd7a4b220ca9bd7e5ffaf0d92769c,Meta: _oembed_time_2fdcd7a4b220ca9bd7e5ffaf0d92769c,Meta: _oembed_a0a1d142fef4ec60cc7be4140389dfa6,Meta: _oembed_time_a0a1d142fef4ec60cc7be4140389dfa6,Meta: _oembed_888dc50b651a2ed60731bdcc0845137f,Meta: _oembed_time_888dc50b651a2ed60731bdcc0845137f,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Meta: _oembed_1f865fd8ea418982cc9223a73f4d9929,Meta: _oembed_time_1f865fd8ea418982cc9223a73f4d9929,Meta: _oembed_c51e8a010848011709738b6b420d17f0,Meta: _oembed_time_c51e8a010848011709738b6b420d17f0,Meta: _oembed_298638ccf1ca8231b49fcda0e2aa767e,Meta: _oembed_time_298638ccf1ca8231b49fcda0e2aa767e,Meta: _elementor_edit_mode,Meta: _oembed_51da5d85b1f6038250def4813c3d929d,Meta: _oembed_time_51da5d85b1f6038250def4813c3d929d,Meta: _elementor_element_cache,Meta: _oembed_40c89e1fd9829995e474ea69d020f3b7,Meta: _oembed_time_40c89e1fd9829995e474ea69d020f3b7,Meta: _oembed_e55f174b05af9ca22e978dbfeaddb3da,Meta: _oembed_time_e55f174b05af9ca22e978dbfeaddb3da,Meta: _oembed_1b4771390d373405567ee09f3292d3e2,Meta: _oembed_time_1b4771390d373405567ee09f3292d3e2,Meta: _oembed_e68ceefa5d62a727cc0ea19896b176c7,Meta: _oembed_time_e68ceefa5d62a727cc0ea19896b176c7,Meta: _oembed_ee6ff58612c43016e26c3f5a9c2dd5d8,Meta: _oembed_time_ee6ff58612c43016e26c3f5a9c2dd5d8,Meta: _oembed_2624ef41014196bd58ade6a4cab26f0d,Meta: _oembed_time_2624ef41014196bd58ade6a4cab26f0d,Meta: _oembed_5a67f9568a429b3148664b529533ea38,Meta: _oembed_time_5a67f9568a429b3148664b529533ea38,Meta: _oembed_e99ae4825b4c6dcc8949278c6d08fa2c,Meta: _oembed_time_e99ae4825b4c6dcc8949278c6d08fa2c,Meta: _oembed_d7ee468354644f7fc7a23cb148164d63,Meta: _oembed_f3fba639711f66fb0066b84fc86fd910,Meta: _oembed_time_d7ee468354644f7fc7a23cb148164d63,Meta: _oembed_time_f3fba639711f66fb0066b84fc86fd910,Meta: _oembed_291c3e0f9209ae00645b392dc32c2822,Meta: _oembed_time_291c3e0f9209ae00645b392dc32c2822,Meta: _oembed_7a7c88cc2698079aa76c3d8792c72e28,Meta: _oembed_time_7a7c88cc2698079aa76c3d8792c72e28,Meta: _oembed_1e8bc808d43db6ceae71dd8603a4aa40,Meta: _oembed_time_1e8bc808d43db6ceae71dd8603a4aa40,Meta: _oembed_717bc826749a05d86ad7dd49e259e7a7,Meta: _oembed_time_717bc826749a05d86ad7dd49e259e7a7,Meta: _oembed_a5eabb4912ae4a88ba902373bf8a94d1,Meta: _oembed_time_a5eabb4912ae4a88ba902373bf8a94d1,Meta: _oembed_e3f1f70da9a17515f80dd6bb8093b2ea,Meta: _oembed_time_e3f1f70da9a17515f80dd6bb8093b2ea,Meta: _oembed_d9050af919bbbe20ea51ca270a434639,Meta: _oembed_time_d9050af919bbbe20ea51ca270a434639,Meta: _oembed_e93de5eee4889c87e7aee07156a197c8,Meta: _oembed_time_e93de5eee4889c87e7aee07156a197c8,Meta: _oembed_71ebaac7acb3ba8b6e40801f479a54dd,Meta: _oembed_time_71ebaac7acb3ba8b6e40801f479a54dd,Meta: _oembed_0fbf8c2e41726581810339a92d338759,Meta: _oembed_time_0fbf8c2e41726581810339a92d338759,Meta: _oembed_7644ae0c51a4434a86f81c031c08da59,Meta: _oembed_time_7644ae0c51a4434a86f81c031c08da59,Meta: _oembed_064170c086778e5bbe9e4d033f313aea,Meta: _oembed_time_064170c086778e5bbe9e4d033f313aea,Meta: _oembed_9057bcbe526b76c33b4ba1c355145c66,Meta: _oembed_time_9057bcbe526b76c33b4ba1c355145c66,Meta: _oembed_5483a6f335136c67a088620c2047564a,Meta: _oembed_time_5483a6f335136c67a088620c2047564a,Meta: _oembed_9e0f05c7a9088d87e88163a26be7ad6d,Meta: _oembed_time_9e0f05c7a9088d87e88163a26be7ad6d,Attribute 4 default,Attribute 2 default,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Meta: _product_url,Meta: _button_text,Meta: _oembed_b4cff0efd14475097d29e4060960554a,Meta: _oembed_time_b4cff0efd14475097d29e4060960554a,Meta: _oembed_4f2185aac9ddbbf1962fc6c218e00e5a,Meta: _oembed_time_4f2185aac9ddbbf1962fc6c218e00e5a,Meta: _oembed_a75ce11fd01f79be9812ae67572b6e26,Meta: _oembed_time_a75ce11fd01f79be9812ae67572b6e26,Meta: _oembed_845bead661186f5de3bafcb35d9ee474,Meta: _oembed_time_845bead661186f5de3bafcb35d9ee474,Attribute 5 default,Meta: _oembed_6935968babcab299934463d3930cd475,Meta: _oembed_time_6935968babcab299934463d3930cd475,Meta: _oembed_fc755c6c72f735360d6dc4d90c8355c2,Meta: _oembed_time_fc755c6c72f735360d6dc4d90c8355c2,Meta: _oembed_a6b9e424041f959292da34df3f4013bd,Meta: _oembed_time_a6b9e424041f959292da34df3f4013bd,Meta: _oembed_a1ca6b8c0153914cfb711071a551fc44,Meta: _oembed_time_a1ca6b8c0153914cfb711071a551fc44,Meta: _oembed_797e09263ac852a6749254af4be66e78,Meta: _oembed_time_797e09263ac852a6749254af4be66e78,Meta: _oembed_09a9d6eb6dea52c73ee1643d44f3f6f7,Meta: _oembed_time_09a9d6eb6dea52c73ee1643d44f3f6f7,Meta: _oembed_71532c39cbc32442e3e499601c1af08e,Meta: _oembed_time_71532c39cbc32442e3e499601c1af08e,Meta: _oembed_176c057886a00375db566aa9b545b506,Meta: _oembed_time_176c057886a00375db566aa9b545b506,Meta: _oembed_8765dfda173d1353634762a81c73e555,Meta: _oembed_time_8765dfda173d1353634762a81c73e555,Meta: _oembed_1429725acb984237bae6d541918c4d3e,Meta: _oembed_time_1429725acb984237bae6d541918c4d3e,Meta: _oembed_0fe011ae691d51191cfbe4bcef57dd76,Meta: _oembed_time_0fe011ae691d51191cfbe4bcef57dd76,Meta: _oembed_c30fa483a1e8411b12309640f6e08069,Meta: _oembed_time_c30fa483a1e8411b12309640f6e08069,Meta: _oembed_dfbb5faa6286f2cdad62da9ba2879adb,Meta: _oembed_time_dfbb5faa6286f2cdad62da9ba2879adb,Meta: _oembed_aadc8f48318018a8cd262fbbcfcbcd29,Meta: _oembed_time_aadc8f48318018a8cd262fbbcfcbcd29,Meta: _oembed_deafd0620ce46fbaba23b050540a8ed7,Meta: _oembed_time_deafd0620ce46fbaba23b050540a8ed7,Meta: _oembed_a9f31e6b1993226adf696c3dc9686b6b,Meta: _oembed_time_a9f31e6b1993226adf696c3dc9686b6b,Meta: _oembed_7adedf83af98dd25789e2a4c73959ebb,Meta: _oembed_time_7adedf83af98dd25789e2a4c73959ebb,Meta: rank_math_pillar_content,Meta: _oembed_74b3bacbfcc1227953a943865550928b,Meta: _oembed_time_74b3bacbfcc1227953a943865550928b,Meta: _oembed_cb882d205d47b20c8b763dcdf4e0b7db,Meta: _oembed_time_cb882d205d47b20c8b763dcdf4e0b7db,Meta: _oembed_c3398cce72d7b367f3424489759560bf,Meta: _oembed_time_c3398cce72d7b367f3424489759560bf,Meta: _oembed_f7fbc9d971ae0ac31191896f634c8a11,Meta: _oembed_time_f7fbc9d971ae0ac31191896f634c8a11
12082,variable,AtomInlineProFitnesSkate4x110,,Atom Pro Fitness 4x110 Skate Package Outdoor,1,0,visible,"The Atom Pro Fitness Inline Skate Package designed for marathon, fitness and speed skaters.","<span style=""font-family: Arial;""><span style=""font-weight: bold;"">Atom Pro Fitness 4x110 outdoor Inline </span>Skate Package\n</span><span style=""font-family: Arial; background-color: initial;"">The New Atom Pro Fitness Inline Skate Package\nis designed for marathon, fitness and speed skaters\nThe Atom Pro Fitness 4x110 features\n</span>\n<div><span style=""font-family: Arial;"">Boot Atom Pro carbon fiber shell\nRatchet Buckles on Cuffs\nHigh Density Padding\nFrame Striker Mark II Aluminum 4x110 13.2""\nWheels Atom Matrix 110MM x 86A\nBearings Bionic Abec 7\nSize 4/36 to 15/47</span></div>\n<div>\n\n&nbsp;\n\n&nbsp;\n\n</div>",,,taxable,,1,,,0,0,10.0,,,,1,,,,"Inline Speed Skates > Inline Skate Package, Inline Speed Skates > Inline Skates Luigino, Inline Speed Skates, Inline Speed Skates > Inline Skate Package > Luigino Skate, Inline Speed Skates > Inline Skates Luigino > Luigino Skate Package",,,"http://rollerskateusa.com/wp-content/uploads/2024/01/luginoprofitness4x110copy.jpg, http://rollerskateusa.com/wp-content/uploads/2024/01/luginoprofitness3x1102copy.jpg, http://rollerskateusa.com/wp-content/uploads/2024/01/luginoprofitness3x1103copy.jpg",,,,,AtomInlineProFitnesSkate4x110,,,,0,Luigino,,,ExtraField 1,Atom Pro Fitness 4x110 inline Speed Skate Package,1.0,0.0,Boot size,"10 / 42, 11 / 43, 12 / 44, 13 / 45, 14 / 46, 15 / 47, 6 / 38, 7 / 39, 8 / 40, 9 / 41",1.0,1.0,,,,,,,Atom Pro Fitness 4x110 Skate Package Outdoor,,<h5>Feature</h5>Atom Pro Fitness 4x110 inline Speed Skate Package,"<h5>Features</h5>
<span style=""font-size: 13.3333px;""><span style=""font-weight: bold;"">Atom Pro Fitness 4x110 Inline Skate Package Outdoor.
</span>
</span>
<div>

<span style=""font-size: 13.3333px;"">It took to the Atom company alias Luigino many years to develop an affordable speed skate for entry level skaters.</span>

The New Atom Pro Fitness is a new step into the large fitness skater world.
The Atom Pro Fitness will give the opportunity to regular fitness skate to get to the next level of speed, and will still give you the support needed for beginner.
The Atom Pro Fitness will be the ideal skate for Marathon and long distance skating.
The Cuff of the Pro Fitness has been designed to allow extended range of motion for
better push by keeping a great support and comfort.

The Atom Pro Fitness is the perfect high-quality, entry-level inline skate package from a company you know and trust for many years; Atom Skates!

The Atom Pro Fitness skate package comes fully assembled with Atom Matrix 110mm wheels.

Just pick your boot size and you are ready to roll.

<span style=""font-weight: bold;"">The Atom Pro Inline Skate fe</span><span style=""font-size: 13.3333px; background-color: initial; font-weight: bold;"">atures:</span>

</div>
<ul>
 	<li><span style=""background-color: initial;""><span style=""font-size: 14px;"">Atom Pro Fitness Boot </span></span></li>
 	<li><span style=""background-color: initial;""><span style=""font-size: 14px;"">Carbon Fiber Shell</span></span></li>
 	<li><span style=""font-size: 14px;"">Ratchet Buckles on Cuffs</span></li>
 	<li><span style=""font-size: 14px;"">High Density padding</span></li>
 	<li><span style=""font-size: 14px;"">Atom Striker Mark II frame designed by EO Skates</span></li>
 	<li><span style=""background-color: initial; letter-spacing: 0px;""><span style=""font-size: 14px;"">Frame size 4x110 13.2""</span></span></li>
 	<li><span style=""font-size: 14px;"">Wheels: Atom Matrix 110mm x 86A</span></li>
 	<li><span style=""font-size: 14px;"">Bearings: Bionic ABEC 7</span></li>
</ul>",,"<h5>Size Chart</h5>
<span style=""font-weight: bold;"">Atom Pro Inline Sizing Chart</span>

<img src=""/wp-content/uploads/2024/01/Atom-Pro-Fitness-sizing-chart.jpg"" />

We Recommend that you measure your foot before ordering it will help to select the correct size .

<img src=""/wp-content/uploads/2024/01/race-Sizing.2.jpg"" />",,,,,1229.0,1198.0,1.0,,,,,,,,,default,,,bottom,,field_6686b6acbd98f,,field_65959a4267af5,field_65959a5567af6,field_65959a6167af7,field_65959a7167af8,field_65959a7c67af9,field_65959a8767afa,field_65959a9267afb,11.0,0.0,,0.0,,ExtraField 6,"<span style=""font-size: 13.3333px;""><span style=""font-weight: bold;"">Atom Pro Fitness 4x110 Inline Skate Package Outdoor. <br></span><br></span><div><span style=""font-size: 13.3333px;"">It took to the Atom company alias Luigino many years to develop an affordable speed skate for entry level skaters.<br><br>The New Atom Pro Fitness is a new step into the large fitness skater world.<br>The Atom Pro Fitness will give the opportunity to regular fitness skate to get to the next level of speed\, and will still give you the support needed for beginner.<br>The Atom Pro Fitness will be the ideal skate for Marathon and long distance skating.<br>The Cuff of the Pro Fitness has been designed to allow extended range of motion for <br>better push by keeping a great support and comfort.<br><br><br>The Atom Pro Fitness is the perfect high-quality\, entry-level inline skate package from a company you know and trust for many years; Atom Skates! <br><br>The Atom Pro Fitness skate package comes fully assembled with Atom Matrix 110mm wheels.<br><br>Just pick your boot size and you are ready to roll.<br><br><span style=""font-weight: bold;"">The Atom Pro Inline Skate fe</span></span><span style=""font-size: 13.3333px; background-color: initial; font-weight: bold;"">atures:</span></div><ul><li><span style=""background-color: initial;""><span style=""font-size: 14px;"">Atom Pro Fitness Boot </span></span></li><li><span style=""background-color: initial;""><span style=""font-size: 14px;"">Carbon Fiber Shell</span></span></li><li><span style=""font-size: 14px;"">Ratchet Buckles on Cuffs</span></li><li><span style=""font-size: 14px;"">High Density padding</span></li><li><span style=""font-size: 14px;"">Atom Striker Mark II frame designed by EO Skates</span></li><li><span style=""background-color: initial; letter-spacing: 0px;""><span style=""font-size: 14px;"">Frame size 4x110 13.2""</span></span></li><li><span style=""font-size: 14px;"">Wheels: Atom Matrix 110mm x 86A</span></li><li><span style=""font-size: 14px;"">Bearings: Bionic ABEC 7</span></li></ul>",1.0,0.0,ExtraField 8,"<span style=""font-weight: bold;"">Atom Pro Inline Sizing Chart<br><br><img src=""https://rollerskateusa.com/v/vspfiles/assets/images/Atom Pro Fitness sizing chart.jpg""></span><br><br>We Recommend that you measure your foot before ordering it will help to select the correct size .<br><br><br><br><br><br><img src=""https://rollerskateusa.com/v/vspfiles/assets/images/race-Sizing.2.jpg"">",1.0,0.0,,,,,,,{},no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12171,simple,AtomquadRoadHog6678,,Atom Road Hog Roller Skate Wheels,1,0,visible,The Atom Road Hog is one of the best outdoor wheels you can get.,"Atom <span style=""font-weight: bold;"">Road Hog</span> Quad Wheels\nOutdoor recreational wheels\nThe Atom Road Hog is one of the best\noutdoor wheels you can get.\n\nSize: 66mm x 42mm x 78A\nSurface: Sidewalk, Boardwalk, Asphalt\n<h5><span style=""color: #ff0000; font-weight: bold;"">\nPrice in Set of 4 Wheels</span></h5>\n<h5><span style=""color: #ff0000; font-weight: bold;""> </span>Here are some other option Very similar to the Road Hog</h5>\n<a href=""https://rollerskateusa.com/product/piper-corsa-roller-skate-wheels-66mm/"">Click here for the Piper Corsa </a>\n<div>\n\n&nbsp;\n\n</div>",,,taxable,,0,,,0,0,1.5,,,,1,,,45.0,"Roller Skates > Atom Quad - Roller Skate > Atom Quad Wheels, Roller Skates > Roller Skate Wheels > Atom Roller Skate Wheels, Roller Skates > Roller Skate Wheels",,,http://rollerskateusa.com/wp-content/uploads/2024/01/hog_2nd.jpg,,,,,AtomquadRoadHog6678,,,,0,Atom,,,ExtraField 6,"<span style=""font-weight: bold;"">Atom Road Hog Quad Wheels:</span><br><br>The Atom Road Hog 78A is a true outdoor speed wheel\, the brand new 78A <br><br>The Road Hog is bright yellow with a black core. Think monster trucks and MAX speed for outdoor use!! <br><br>Size : 66mmWidth: 38mmHardness: 78A<br><br>Purpose: Outdoor Recreational<br><br>Surface: Indoor/ Coated Surfaces\,<br><br><img src=""https://rollerskateusa.com/v/vspfiles/assets/images/Atom _wheel_matrix_guide.jpg"">",1.0,0.0,,,,,,,,,,,Atom Road Hog Roller Skate Wheels,,<h5>Feature</h5>,"<h5>Features</h5>
<span style=""font-weight: bold;"">Atom Road Hog Quad Wheels:</span>

The Atom Road Hog 78A is a true outdoor speed wheel, the brand new 78A

The Road Hog is bright yellow with a black core. Think monster trucks and MAX speed for outdoor use!!

Size : 66mmWidth: 38mmHardness: 78A

Purpose: Outdoor Recreational

Surface: Indoor/ Coated Surfaces,

<img src=""/wp-content/uploads/2024/01/images/Atom-_wheel_matrix_guide.jpg"" />",,,,,,,1435.0,1439.0,1.0,,,,,,,,,default,,,bottom,,field_6686b6acbd98f,,field_65959a4267af5,field_65959a5567af6,field_65959a6167af7,field_65959a7167af8,field_65959a7c67af9,field_65959a8767afa,field_65959a9267afb,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,{},no,classic-editor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12173,variable,AtomquadSavantWheels59x38,,Atom Savant Roller Skate Wheels 59x38,1,0,visible,The Atom Savant is a mix of the Atom Boom and Juke Urethane on an oversized core with a molded lip to reduce weight and increase roll.,"<span style=""font-family: Arial;"">Atom <span style=""font-weight: bold;"">Savant</span> Quad Wheels<span style=""font-weight: bold;""> 59x38</span>\nThe Atom Savant is a mix of the atom\nBoom and Juke Urethane on an oversized core\nwith a molded lip to reduce weight and increase\nroll.\nThe Savant Features a\nVery light wheels 68gr each\nsize 59mm x 38mm\nHardness: 88A Pink, 91A Blue, 93A Purple\n95A Black, 97A Orange,99A Green</span>\n\n&nbsp;\n<div>\n\n<span style=""font-family: Arial;"">Surfaces: Indoor\nBest on Slick Sport Court, Plastic and Wood floor.</span>\n\n&nbsp;\n<div><span style=""color: #ff0000; font-weight: bold; font-family: Arial;"">Price in Set of 4 Wheels</span></div>\n</div>\n<div><span style=""color: #ff0000; font-weight: bold; font-family: Arial;""> </span></div>\n<div></div>",,,taxable,,1,,,0,0,1.25,,,,0,,,,"Roller Skates > Atom Quad - Roller Skate > Atom Quad Wheels, Roller Skates > Roller Skate Wheels > Atom Roller Skate Wheels, Roller Skates > Roller Skate Wheels",,,"http://rollerskateusa.com/wp-content/uploads/2024/01/savant_2nd.jpg, http://rollerskateusa.com/wp-content/uploads/2024/01/savant593899agreen.jpg",,,,,AtomquadSavantWheels59x38,,,,0,Atom,,,ExtraField 6,"<span style=""font-weight: bold;"">Atom Poison Savant Quad Wheels:</span><br><br><div><div>The Atom Savant is a blend of the Boom and Juke urethane on an oversized core with a molded lip. <br>The oversized core will reduces the weight and increases the overall roll (speed).<br><br>With the increased speed the molded lip plays a big role in ensuring the grip characteristics remain.</div></div><div><br></div><div>The Savant 59x38 wheels f<span style=""background-color: initial;"">eatures:</span></div><div><ul><li>Oversized 45mm core</li><li>5mm tire with 7mm lip</li><li>68 grams per wheel (Over 20% weight reduction compared to Boom Solid Core 59x38)</li><li>Hardness: 88a\, 91a\, 93a\, 95a\, 97a\, 99a</li><li></li><li>Surfaces: Plastic\, Wood\, Slick Sport Court</li></ul></div>Purpose Derby<br><img src=""https://rollerskateusa.com/v/vspfiles/assets/images/Atom wheels performance.jpg""><br><br><br>",1.0,0.0,Wheel Color/Hardness,"Black 95A, Blue 91A, Green 99A, Orange 97A, Pink 88A, Purple 93A",1.0,1.0,,,,,,,Atom Savant Roller Skate Wheels 59x38,,<h5>Feature</h5>,"<h5>Features</h5>
<span style=""font-weight: bold;"">Atom Poison Savant Quad Wheels:</span>
<div>
<div>The Atom Savant is a blend of the Boom and Juke urethane on an oversized core with a molded lip.
The oversized core will reduces the weight and increases the overall roll (speed).With the increased speed the molded lip plays a big role in ensuring the grip characteristics remain.

</div>
</div>
<div></div>
<div>The Savant 59x38 wheels f<span style=""background-color: initial;"">eatures:</span></div>
<div>
<ul>
 	<li>Oversized 45mm core</li>
 	<li>5mm tire with 7mm lip</li>
 	<li>68 grams per wheel (Over 20% weight reduction compared to Boom Solid Core 59x38)</li>
 	<li>Hardness: 88a, 91a, 93a, 95a, 97a, 99a</li>
 	<li></li>
 	<li>Surfaces: Plastic, Wood, Slick Sport Court</li>
</ul>
</div>
Purpose Derby
<img src=""/wp-content/uploads/2024/01/images/Atom-wheels-performance.jpg"" />",,,,,,,1281.0,1259.0,1.0,,,,,,,,,default,,,bottom,,field_6686b6acbd98f,,field_65959a4267af5,field_65959a5567af6,field_65959a6167af7,field_65959a7167af8,field_65959a7c67af9,field_65959a8767afa,field_65959a9267afb,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12204,simple,BackSpinGrapeAde,,Backspin Grape Ade Roller Skate Wheels,0,0,hidden,BackSpin Grape Ade Roller Skate Wheelsby Vanilla Skate comp62MMx42MMx93A(Priced as set of 8),"<span style=""font-family: Arial"">BackSpin Grape Ade Roller Skate Wheels</span>\n<div><span style=""font-family: Arial"">by Vanilla Skate comp</span></div>\n<div><span style=""font-family: Arial"">62MMx42MMx93A</span></div>\n<div><span style=""font-family: Arial"">(Priced as set of 8)</span></div>\n<div><span style=""font-family: Arial""> </span></div>\n<div><span style=""font-family: Arial;color: #ff0000"">SOLD OUT </span></div>",,,taxable,,0,,,0,0,3.0,,,,0,,,69.0,"Roller Skates > Roller Skate Wheels > Backspin Vanilla Roller Skate Wheels, Roller Skates > Vanilla Skates > Backspin Wheels, Roller Skates > Roller Skate Wheels",,,http://rollerskateusa.com/wp-content/uploads/2024/01/backspin5_2nd.jpg,,,,,BackSpinGrapeAde,,,,0,Vanilla,,,ExtraField 1,"<span style=""font-family: Arial;"">BackSpin Grap-Ade Roller Skate Wheels </span><div><span style=""font-family: Arial;"">62MMx42MMx93A<br></span><di",1.0,0.0,ExtraField 6,"<span style=""font-family: Arial;"">Backspin Grape-Ade Roller Skate Wheels:</span><div startcont=""this""><span style=""font-family: Arial;""><br></span></div><div startcont=""this""><span style=""font-family: Arial;"">The Grape Ade  wheel from backspin come in Purple only </span></div><div><span style=""font-family: Arial;""><br></span></div><div><span style=""font-family: Arial;"">Size: 62MM x 42MM x 93A</span></div>",1.0,0.0,,,,,,,Backspin Grape Ade Roller Skate Wheels,,"<h5>Feature</h5><span style=""font-family: Arial"">BackSpin Grap-Ade Roller Skate Wheels&nbsp;</span><div><span style=""font-family: Arial"">62MMx42MMx93A<br></span>&lt;di","<h5>Features</h5>
<span style=""font-family: Arial"">Backspin Grape-Ade Roller Skate Wheels:</span>
<div><span style=""font-family: Arial""> </span></div>
<div><span style=""font-family: Arial"">The Grape Ade  wheel from backspin come in Purple only </span></div>
<div><span style=""font-family: Arial""> </span></div>
<div><span style=""font-family: Arial"">Size: 62MM x 42MM x 93A</span></div>",,,,,,,911.0,894.0,1.0,,,,,,,,,default,,,bottom,,field_6686b6acbd98f,,field_65959a4267af5,field_65959a5567af6,field_65959a6167af7,field_65959a7167af8,field_65959a7c67af9,field_65959a8767afa,field_65959a9267afb,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
